Cód_IBGE,Município,Sigla UF,Região,Mês/Ano,Vítimas
3205002,Serra,ES,SUDESTE,jan.-21,10
3205010,Sooretama,ES,SUDESTE,jan.-21,1
3205036,Vargem Alta,ES,SUDESTE,jan.-21,1
3205069,Venda Nova Do Imigrante,ES,SUDESTE,jan.-21,0
3205101,Viana,ES,SUDESTE,jan.-21,3
3205150,Vila Pavão,ES,SUDESTE,jan.-21,0
3205176,Vila Valério,ES,SUDESTE,jan.-21,1
3205200,Vila Velha,ES,SUDESTE,jan.-21,6
3205309,Vitória,ES,SUDESTE,jan.-21,6
3200102,Afonso Cláudio,ES,SUDESTE,fev.-21,0
3200169,Água Doce Do Norte,ES,SUDESTE,fev.-21,1
3200136,Águia Branca,ES,SUDESTE,fev.-21,0
3200201,Alegre,ES,SUDESTE,fev.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,fev.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,fev.-21,0
3200409,Anchieta,ES,SUDESTE,fev.-21,0
3200508,Apiacá,ES,SUDESTE,fev.-21,0
3200607,Aracruz,ES,SUDESTE,fev.-21,0
3200706,Atílio Vivacqua,ES,SUDESTE,fev.-21,0
3200805,Baixo Guandu,ES,SUDESTE,fev.-21,0
3200904,Barra De São Francisco,ES,SUDESTE,fev.-21,0
3201001,Boa Esperança,ES,SUDESTE,fev.-21,1
3201100,Bom Jesus Do Norte,ES,SUDESTE,fev.-21,0
3201159,Brejetuba,ES,SUDESTE,fev.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,fev.-21,2
3201308,Cariacica,ES,SUDESTE,fev.-21,9
3201407,Castelo,ES,SUDESTE,fev.-21,0
3201506,Colatina,ES,SUDESTE,fev.-21,2
3201605,Conceição Da Barra,ES,SUDESTE,fev.-21,1
3201704,Conceição Do Castelo,ES,SUDESTE,fev.-21,1
3201803,Divino De São Lourenço,ES,SUDESTE,fev.-21,0
3201902,Domingos Martins,ES,SUDESTE,fev.-21,0
3202009,Dores Do Rio Preto,ES,SUDESTE,fev.-21,0
3202108,Ecoporanga,ES,SUDESTE,fev.-21,2
3202207,Fundão,ES,SUDESTE,fev.-21,2
3202256,Governador Lindenberg,ES,SUDESTE,fev.-21,1
3202306,Guaçuí,ES,SUDESTE,fev.-21,1
3202405,Guarapari,ES,SUDESTE,fev.-21,2
3202454,Ibatiba,ES,SUDESTE,fev.-21,0
3202504,Ibiraçu,ES,SUDESTE,fev.-21,0
3202553,Ibitirama,ES,SUDESTE,fev.-21,3
3202603,Iconha,ES,SUDESTE,fev.-21,0
3202652,Irupi,ES,SUDESTE,fev.-21,0
3202702,Itaguaçu,ES,SUDESTE,fev.-21,0
3202801,Itapemirim,ES,SUDESTE,fev.-21,2
3202900,Itarana,ES,SUDESTE,fev.-21,0
3203007,Iúna,ES,SUDESTE,fev.-21,0
3203056,Jaguaré,ES,SUDESTE,fev.-21,7
3203106,Jerônimo Monteiro,ES,SUDESTE,fev.-21,0
3203130,João Neiva,ES,SUDESTE,fev.-21,0
3203163,Laranja Da Terra,ES,SUDESTE,fev.-21,0
3203205,Linhares,ES,SUDESTE,fev.-21,7
3203304,Mantenópolis,ES,SUDESTE,fev.-21,0
3203320,Marataízes,ES,SUDESTE,fev.-21,0
3203346,Marechal Floriano,ES,SUDESTE,fev.-21,0
3203353,Marilândia,ES,SUDESTE,fev.-21,0
3203403,Mimoso Do Sul,ES,SUDESTE,fev.-21,0
3203502,Montanha,ES,SUDESTE,fev.-21,1
3203601,Mucurici,ES,SUDESTE,fev.-21,0
3203700,Muniz Freire,ES,SUDESTE,fev.-21,0
3203809,Muqui,ES,SUDESTE,fev.-21,0
3203908,Nova Venécia,ES,SUDESTE,fev.-21,3
3204005,Pancas,ES,SUDESTE,fev.-21,0
3204054,Pedro Canário,ES,SUDESTE,fev.-21,0
3204104,Pinheiros,ES,SUDESTE,fev.-21,4
3204203,Piúma,ES,SUDESTE,fev.-21,0
3204252,Ponto Belo,ES,SUDESTE,fev.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,fev.-21,0
3204351,Rio Bananal,ES,SUDESTE,fev.-21,0
3204401,Rio Novo Do Sul,ES,SUDESTE,fev.-21,0
3204500,Santa Leopoldina,ES,SUDESTE,fev.-21,0
3204559,Santa Maria De Jetibá,ES,SUDESTE,fev.-21,2
3204609,Santa Teresa,ES,SUDESTE,fev.-21,0
3204658,São Domingos Do Norte,ES,SUDESTE,fev.-21,0
3204708,São Gabriel Da Palha,ES,SUDESTE,fev.-21,1
3204807,São José Do Calçado,ES,SUDESTE,fev.-21,0
3204906,São Mateus,ES,SUDESTE,fev.-21,4
3204955,São Roque Do Canaã,ES,SUDESTE,fev.-21,1
3205002,Serra,ES,SUDESTE,fev.-21,9
3205010,Sooretama,ES,SUDESTE,fev.-21,1
3205036,Vargem Alta,ES,SUDESTE,fev.-21,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,fev.-21,0
3205101,Viana,ES,SUDESTE,fev.-21,1
3205150,Vila Pavão,ES,SUDESTE,fev.-21,0
3205176,Vila Valério,ES,SUDESTE,fev.-21,0
3205200,Vila Velha,ES,SUDESTE,fev.-21,8
3205309,Vitória,ES,SUDESTE,fev.-21,3
3200102,Afonso Cláudio,ES,SUDESTE,mar.-21,0
3200169,Água Doce Do Norte,ES,SUDESTE,mar.-21,0
3200136,Águia Branca,ES,SUDESTE,mar.-21,0
3200201,Alegre,ES,SUDESTE,mar.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,mar.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,mar.-21,0
3200409,Anchieta,ES,SUDESTE,mar.-21,1
3200508,Apiacá,ES,SUDESTE,mar.-21,0
3200607,Aracruz,ES,SUDESTE,mar.-21,1
3200706,Atílio Vivacqua,ES,SUDESTE,mar.-21,0
3200805,Baixo Guandu,ES,SUDESTE,mar.-21,0
3200904,Barra De São Francisco,ES,SUDESTE,mar.-21,0
3201001,Boa Esperança,ES,SUDESTE,mar.-21,1
3201100,Bom Jesus Do Norte,ES,SUDESTE,mar.-21,0
3201159,Brejetuba,ES,SUDESTE,mar.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,mar.-21,0
3201308,Cariacica,ES,SUDESTE,mar.-21,16
3201407,Castelo,ES,SUDESTE,mar.-21,0
3201506,Colatina,ES,SUDESTE,mar.-21,1
3201605,Conceição Da Barra,ES,SUDESTE,mar.-21,1
3201704,Conceição Do Castelo,ES,SUDESTE,mar.-21,0
3201803,Divino De São Lourenço,ES,SUDESTE,mar.-21,0
3201902,Domingos Martins,ES,SUDESTE,mar.-21,1
3202009,Dores Do Rio Preto,ES,SUDESTE,mar.-21,0
3202108,Ecoporanga,ES,SUDESTE,mar.-21,0
3202207,Fundão,ES,SUDESTE,mar.-21,0
3202256,Governador Lindenberg,ES,SUDESTE,mar.-21,0
3202306,Guaçuí,ES,SUDESTE,mar.-21,0
3202405,Guarapari,ES,SUDESTE,mar.-21,4
3202454,Ibatiba,ES,SUDESTE,mar.-21,3
3202504,Ibiraçu,ES,SUDESTE,mar.-21,0
3202553,Ibitirama,ES,SUDESTE,mar.-21,0
3202603,Iconha,ES,SUDESTE,mar.-21,0
3202652,Irupi,ES,SUDESTE,mar.-21,1
3202702,Itaguaçu,ES,SUDESTE,mar.-21,0
3202801,Itapemirim,ES,SUDESTE,mar.-21,1
3202900,Itarana,ES,SUDESTE,mar.-21,0
3203007,Iúna,ES,SUDESTE,mar.-21,1
3203056,Jaguaré,ES,SUDESTE,mar.-21,3
3203106,Jerônimo Monteiro,ES,SUDESTE,mar.-21,0
3203130,João Neiva,ES,SUDESTE,mar.-21,1
3203163,Laranja Da Terra,ES,SUDESTE,mar.-21,0
3203205,Linhares,ES,SUDESTE,mar.-21,8
3203304,Mantenópolis,ES,SUDESTE,mar.-21,1
3203320,Marataízes,ES,SUDESTE,mar.-21,0
3203346,Marechal Floriano,ES,SUDESTE,mar.-21,0
3203353,Marilândia,ES,SUDESTE,mar.-21,0
3203403,Mimoso Do Sul,ES,SUDESTE,mar.-21,0
3203502,Montanha,ES,SUDESTE,mar.-21,0
3203601,Mucurici,ES,SUDESTE,mar.-21,1
3203700,Muniz Freire,ES,SUDESTE,mar.-21,0
3203809,Muqui,ES,SUDESTE,mar.-21,0
3203908,Nova Venécia,ES,SUDESTE,mar.-21,0
3204005,Pancas,ES,SUDESTE,mar.-21,1
3204054,Pedro Canário,ES,SUDESTE,mar.-21,1
3204104,Pinheiros,ES,SUDESTE,mar.-21,2
3204203,Piúma,ES,SUDESTE,mar.-21,0
3204252,Ponto Belo,ES,SUDESTE,mar.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,mar.-21,0
3204351,Rio Bananal,ES,SUDESTE,mar.-21,1
3204401,Rio Novo Do Sul,ES,SUDESTE,mar.-21,0
3204500,Santa Leopoldina,ES,SUDESTE,mar.-21,0
3204559,Santa Maria De Jetibá,ES,SUDESTE,mar.-21,0
3204609,Santa Teresa,ES,SUDESTE,mar.-21,0
3204658,São Domingos Do Norte,ES,SUDESTE,mar.-21,1
3204708,São Gabriel Da Palha,ES,SUDESTE,mar.-21,3
3204807,São José Do Calçado,ES,SUDESTE,mar.-21,0
3204906,São Mateus,ES,SUDESTE,mar.-21,7
3204955,São Roque Do Canaã,ES,SUDESTE,mar.-21,0
3205002,Serra,ES,SUDESTE,mar.-21,11
3205010,Sooretama,ES,SUDESTE,mar.-21,4
3205036,Vargem Alta,ES,SUDESTE,mar.-21,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,mar.-21,0
3205101,Viana,ES,SUDESTE,mar.-21,1
3205150,Vila Pavão,ES,SUDESTE,mar.-21,0
3205176,Vila Valério,ES,SUDESTE,mar.-21,0
3205200,Vila Velha,ES,SUDESTE,mar.-21,9
3205309,Vitória,ES,SUDESTE,mar.-21,10
3200102,Afonso Cláudio,ES,SUDESTE,abr.-21,1
3200169,Água Doce Do Norte,ES,SUDESTE,abr.-21,0
3200136,Águia Branca,ES,SUDESTE,abr.-21,0
3200201,Alegre,ES,SUDESTE,abr.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,abr.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,abr.-21,0
3200409,Anchieta,ES,SUDESTE,abr.-21,3
3200508,Apiacá,ES,SUDESTE,abr.-21,0
3200607,Aracruz,ES,SUDESTE,abr.-21,1
3200706,Atílio Vivacqua,ES,SUDESTE,abr.-21,0
3200805,Baixo Guandu,ES,SUDESTE,abr.-21,0
3200904,Barra De São Francisco,ES,SUDESTE,abr.-21,1
3201001,Boa Esperança,ES,SUDESTE,abr.-21,0
3201100,Bom Jesus Do Norte,ES,SUDESTE,abr.-21,0
3201159,Brejetuba,ES,SUDESTE,abr.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,abr.-21,4
3201308,Cariacica,ES,SUDESTE,abr.-21,13
3201407,Castelo,ES,SUDESTE,abr.-21,1
3201506,Colatina,ES,SUDESTE,abr.-21,1
3201605,Conceição Da Barra,ES,SUDESTE,abr.-21,3
3201704,Conceição Do Castelo,ES,SUDESTE,abr.-21,0
3201803,Divino De São Lourenço,ES,SUDESTE,abr.-21,0
3201902,Domingos Martins,ES,SUDESTE,abr.-21,0
3202009,Dores Do Rio Preto,ES,SUDESTE,abr.-21,0
3202108,Ecoporanga,ES,SUDESTE,abr.-21,0
3202207,Fundão,ES,SUDESTE,abr.-21,0
3202256,Governador Lindenberg,ES,SUDESTE,abr.-21,0
3202306,Guaçuí,ES,SUDESTE,abr.-21,1
3202405,Guarapari,ES,SUDESTE,abr.-21,3
3202454,Ibatiba,ES,SUDESTE,abr.-21,1
3202504,Ibiraçu,ES,SUDESTE,abr.-21,0
3202553,Ibitirama,ES,SUDESTE,abr.-21,0
3202603,Iconha,ES,SUDESTE,abr.-21,0
3202652,Irupi,ES,SUDESTE,abr.-21,0
3202702,Itaguaçu,ES,SUDESTE,abr.-21,0
3202801,Itapemirim,ES,SUDESTE,abr.-21,0
3202900,Itarana,ES,SUDESTE,abr.-21,0
3203007,Iúna,ES,SUDESTE,abr.-21,0
3203056,Jaguaré,ES,SUDESTE,abr.-21,1
3203106,Jerônimo Monteiro,ES,SUDESTE,abr.-21,0
3203130,João Neiva,ES,SUDESTE,abr.-21,0
3203163,Laranja Da Terra,ES,SUDESTE,abr.-21,0
3203205,Linhares,ES,SUDESTE,abr.-21,3
3203304,Mantenópolis,ES,SUDESTE,abr.-21,0
3203320,Marataízes,ES,SUDESTE,abr.-21,1
3203346,Marechal Floriano,ES,SUDESTE,abr.-21,1
3203353,Marilândia,ES,SUDESTE,abr.-21,1
3203403,Mimoso Do Sul,ES,SUDESTE,abr.-21,2
3203502,Montanha,ES,SUDESTE,abr.-21,0
3203601,Mucurici,ES,SUDESTE,abr.-21,1
3203700,Muniz Freire,ES,SUDESTE,abr.-21,0
3203809,Muqui,ES,SUDESTE,abr.-21,0
3203908,Nova Venécia,ES,SUDESTE,abr.-21,1
3204005,Pancas,ES,SUDESTE,abr.-21,0
3204054,Pedro Canário,ES,SUDESTE,abr.-21,0
3204104,Pinheiros,ES,SUDESTE,abr.-21,0
3204203,Piúma,ES,SUDESTE,abr.-21,1
3204252,Ponto Belo,ES,SUDESTE,abr.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,abr.-21,0
3204351,Rio Bananal,ES,SUDESTE,abr.-21,0
3204401,Rio Novo Do Sul,ES,SUDESTE,abr.-21,0
3204500,Santa Leopoldina,ES,SUDESTE,abr.-21,2
3204559,Santa Maria De Jetibá,ES,SUDESTE,abr.-21,1
3204609,Santa Teresa,ES,SUDESTE,abr.-21,1
3204658,São Domingos Do Norte,ES,SUDESTE,abr.-21,0
3204708,São Gabriel Da Palha,ES,SUDESTE,abr.-21,2
3204807,São José Do Calçado,ES,SUDESTE,abr.-21,0
3204906,São Mateus,ES,SUDESTE,abr.-21,3
3204955,São Roque Do Canaã,ES,SUDESTE,abr.-21,0
3205002,Serra,ES,SUDESTE,abr.-21,15
3205010,Sooretama,ES,SUDESTE,abr.-21,1
3205036,Vargem Alta,ES,SUDESTE,abr.-21,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,abr.-21,0
3205101,Viana,ES,SUDESTE,abr.-21,0
3205150,Vila Pavão,ES,SUDESTE,abr.-21,0
3205176,Vila Valério,ES,SUDESTE,abr.-21,1
3205200,Vila Velha,ES,SUDESTE,abr.-21,12
3205309,Vitória,ES,SUDESTE,abr.-21,7
3200102,Afonso Cláudio,ES,SUDESTE,mai.-21,1
3200169,Água Doce Do Norte,ES,SUDESTE,mai.-21,1
3200136,Águia Branca,ES,SUDESTE,mai.-21,2
3200201,Alegre,ES,SUDESTE,mai.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,mai.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,mai.-21,0
3200409,Anchieta,ES,SUDESTE,mai.-21,0
3200508,Apiacá,ES,SUDESTE,mai.-21,0
3200607,Aracruz,ES,SUDESTE,mai.-21,3
3200706,Atílio Vivacqua,ES,SUDESTE,mai.-21,0
3200805,Baixo Guandu,ES,SUDESTE,mai.-21,2
3200904,Barra De São Francisco,ES,SUDESTE,mai.-21,1
3201001,Boa Esperança,ES,SUDESTE,mai.-21,1
3201100,Bom Jesus Do Norte,ES,SUDESTE,mai.-21,0
3201159,Brejetuba,ES,SUDESTE,mai.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,mai.-21,1
3201308,Cariacica,ES,SUDESTE,mai.-21,12
3201407,Castelo,ES,SUDESTE,mai.-21,1
3201506,Colatina,ES,SUDESTE,mai.-21,1
3201605,Conceição Da Barra,ES,SUDESTE,mai.-21,4
3201704,Conceição Do Castelo,ES,SUDESTE,mai.-21,0
3201803,Divino De São Lourenço,ES,SUDESTE,mai.-21,0
3201902,Domingos Martins,ES,SUDESTE,mai.-21,0
3202009,Dores Do Rio Preto,ES,SUDESTE,mai.-21,0
3202108,Ecoporanga,ES,SUDESTE,mai.-21,1
3202207,Fundão,ES,SUDESTE,mai.-21,0
3202256,Governador Lindenberg,ES,SUDESTE,mai.-21,1
3202306,Guaçuí,ES,SUDESTE,mai.-21,0
3202405,Guarapari,ES,SUDESTE,mai.-21,3
3202454,Ibatiba,ES,SUDESTE,mai.-21,1
3202504,Ibiraçu,ES,SUDESTE,mai.-21,0
3202553,Ibitirama,ES,SUDESTE,mai.-21,2
3202603,Iconha,ES,SUDESTE,mai.-21,0
3202652,Irupi,ES,SUDESTE,mai.-21,0
3202702,Itaguaçu,ES,SUDESTE,mai.-21,0
3202801,Itapemirim,ES,SUDESTE,mai.-21,0
3202900,Itarana,ES,SUDESTE,mai.-21,0
3203007,Iúna,ES,SUDESTE,mai.-21,0
3203056,Jaguaré,ES,SUDESTE,mai.-21,1
3203106,Jerônimo Monteiro,ES,SUDESTE,mai.-21,0
3203130,João Neiva,ES,SUDESTE,mai.-21,0
3203163,Laranja Da Terra,ES,SUDESTE,mai.-21,0
3203205,Linhares,ES,SUDESTE,mai.-21,7
3203304,Mantenópolis,ES,SUDESTE,mai.-21,1
3203320,Marataízes,ES,SUDESTE,mai.-21,0
3203346,Marechal Floriano,ES,SUDESTE,mai.-21,0
3203353,Marilândia,ES,SUDESTE,mai.-21,0
3203403,Mimoso Do Sul,ES,SUDESTE,mai.-21,0
3203502,Montanha,ES,SUDESTE,mai.-21,1
3203601,Mucurici,ES,SUDESTE,mai.-21,0
3203700,Muniz Freire,ES,SUDESTE,mai.-21,0
3203809,Muqui,ES,SUDESTE,mai.-21,0
3203908,Nova Venécia,ES,SUDESTE,mai.-21,3
3204005,Pancas,ES,SUDESTE,mai.-21,0
3204054,Pedro Canário,ES,SUDESTE,mai.-21,0
3204104,Pinheiros,ES,SUDESTE,mai.-21,1
3204203,Piúma,ES,SUDESTE,mai.-21,0
3204252,Ponto Belo,ES,SUDESTE,mai.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,mai.-21,3
3204351,Rio Bananal,ES,SUDESTE,mai.-21,1
3204401,Rio Novo Do Sul,ES,SUDESTE,mai.-21,0
3204500,Santa Leopoldina,ES,SUDESTE,mai.-21,0
3204559,Santa Maria De Jetibá,ES,SUDESTE,mai.-21,0
3204609,Santa Teresa,ES,SUDESTE,mai.-21,0
3204658,São Domingos Do Norte,ES,SUDESTE,mai.-21,0
3204708,São Gabriel Da Palha,ES,SUDESTE,mai.-21,2
3204807,São José Do Calçado,ES,SUDESTE,mai.-21,0
3204906,São Mateus,ES,SUDESTE,mai.-21,5
3204955,São Roque Do Canaã,ES,SUDESTE,mai.-21,0
3205002,Serra,ES,SUDESTE,mai.-21,7
3205010,Sooretama,ES,SUDESTE,mai.-21,0
3205036,Vargem Alta,ES,SUDESTE,mai.-21,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,mai.-21,0
3205101,Viana,ES,SUDESTE,mai.-21,0
3205150,Vila Pavão,ES,SUDESTE,mai.-21,0
3205176,Vila Valério,ES,SUDESTE,mai.-21,0
3205200,Vila Velha,ES,SUDESTE,mai.-21,10
3205309,Vitória,ES,SUDESTE,mai.-21,1
3200102,Afonso Cláudio,ES,SUDESTE,jun.-21,1
3200169,Água Doce Do Norte,ES,SUDESTE,jun.-21,1
3200136,Águia Branca,ES,SUDESTE,jun.-21,0
3200201,Alegre,ES,SUDESTE,jun.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,jun.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,jun.-21,0
3200409,Anchieta,ES,SUDESTE,jun.-21,2
3200508,Apiacá,ES,SUDESTE,jun.-21,0
3200607,Aracruz,ES,SUDESTE,jun.-21,0
3200706,Atílio Vivacqua,ES,SUDESTE,jun.-21,0
3200805,Baixo Guandu,ES,SUDESTE,jun.-21,0
3200904,Barra De São Francisco,ES,SUDESTE,jun.-21,2
3201001,Boa Esperança,ES,SUDESTE,jun.-21,2
3201100,Bom Jesus Do Norte,ES,SUDESTE,jun.-21,0
3201159,Brejetuba,ES,SUDESTE,jun.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,jun.-21,2
3201308,Cariacica,ES,SUDESTE,jun.-21,9
3201407,Castelo,ES,SUDESTE,jun.-21,0
3201506,Colatina,ES,SUDESTE,jun.-21,0
3201605,Conceição Da Barra,ES,SUDESTE,jun.-21,1
3201704,Conceição Do Castelo,ES,SUDESTE,jun.-21,0
3201803,Divino De São Lourenço,ES,SUDESTE,jun.-21,0
3201902,Domingos Martins,ES,SUDESTE,jun.-21,0
3202009,Dores Do Rio Preto,ES,SUDESTE,jun.-21,0
3202108,Ecoporanga,ES,SUDESTE,jun.-21,0
3202207,Fundão,ES,SUDESTE,jun.-21,0
3202256,Governador Lindenberg,ES,SUDESTE,jun.-21,0
3202306,Guaçuí,ES,SUDESTE,jun.-21,0
3202405,Guarapari,ES,SUDESTE,jun.-21,1
3202454,Ibatiba,ES,SUDESTE,jun.-21,1
3202504,Ibiraçu,ES,SUDESTE,jun.-21,0
3202553,Ibitirama,ES,SUDESTE,jun.-21,0
3202603,Iconha,ES,SUDESTE,jun.-21,0
3202652,Irupi,ES,SUDESTE,jun.-21,1
3202702,Itaguaçu,ES,SUDESTE,jun.-21,0
3202801,Itapemirim,ES,SUDESTE,jun.-21,0
3202900,Itarana,ES,SUDESTE,jun.-21,0
3203007,Iúna,ES,SUDESTE,jun.-21,0
3203056,Jaguaré,ES,SUDESTE,jun.-21,0
3203106,Jerônimo Monteiro,ES,SUDESTE,jun.-21,0
3203130,João Neiva,ES,SUDESTE,jun.-21,0
3203163,Laranja Da Terra,ES,SUDESTE,jun.-21,0
3203205,Linhares,ES,SUDESTE,jun.-21,8
3203304,Mantenópolis,ES,SUDESTE,jun.-21,1
3203320,Marataízes,ES,SUDESTE,jun.-21,0
3203346,Marechal Floriano,ES,SUDESTE,jun.-21,0
3203353,Marilândia,ES,SUDESTE,jun.-21,0
3203403,Mimoso Do Sul,ES,SUDESTE,jun.-21,2
3203502,Montanha,ES,SUDESTE,jun.-21,0
3203601,Mucurici,ES,SUDESTE,jun.-21,0
3203700,Muniz Freire,ES,SUDESTE,jun.-21,0
3203809,Muqui,ES,SUDESTE,jun.-21,0
3203908,Nova Venécia,ES,SUDESTE,jun.-21,1
3204005,Pancas,ES,SUDESTE,jun.-21,0
3204054,Pedro Canário,ES,SUDESTE,jun.-21,0
3204104,Pinheiros,ES,SUDESTE,jun.-21,1
3204203,Piúma,ES,SUDESTE,jun.-21,1
3204252,Ponto Belo,ES,SUDESTE,jun.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,jun.-21,0
3204351,Rio Bananal,ES,SUDESTE,jun.-21,0
3204401,Rio Novo Do Sul,ES,SUDESTE,jun.-21,0
3204500,Santa Leopoldina,ES,SUDESTE,jun.-21,2
3204559,Santa Maria De Jetibá,ES,SUDESTE,jun.-21,1
3204609,Santa Teresa,ES,SUDESTE,jun.-21,0
3204658,São Domingos Do Norte,ES,SUDESTE,jun.-21,6
3204708,São Gabriel Da Palha,ES,SUDESTE,jun.-21,0
3204807,São José Do Calçado,ES,SUDESTE,jun.-21,0
3204906,São Mateus,ES,SUDESTE,jun.-21,4
3204955,São Roque Do Canaã,ES,SUDESTE,jun.-21,0
3205002,Serra,ES,SUDESTE,jun.-21,15
3205010,Sooretama,ES,SUDESTE,jun.-21,1
3205036,Vargem Alta,ES,SUDESTE,jun.-21,0
3205069,Venda Nova Do Imigrante,ES,SUDESTE,jun.-21,0
3205101,Viana,ES,SUDESTE,jun.-21,3
3205150,Vila Pavão,ES,SUDESTE,jun.-21,1
3205176,Vila Valério,ES,SUDESTE,jun.-21,0
3205200,Vila Velha,ES,SUDESTE,jun.-21,13
3205309,Vitória,ES,SUDESTE,jun.-21,3
3200102,Afonso Cláudio,ES,SUDESTE,jul.-21,1
3200169,Água Doce Do Norte,ES,SUDESTE,jul.-21,0
3200136,Águia Branca,ES,SUDESTE,jul.-21,2
3200201,Alegre,ES,SUDESTE,jul.-21,0
3200300,Alfredo Chaves,ES,SUDESTE,jul.-21,0
3200359,Alto Rio Novo,ES,SUDESTE,jul.-21,0
3200409,Anchieta,ES,SUDESTE,jul.-21,0
3200508,Apiacá,ES,SUDESTE,jul.-21,0
3200607,Aracruz,ES,SUDESTE,jul.-21,2
3200706,Atílio Vivacqua,ES,SUDESTE,jul.-21,0
3200805,Baixo Guandu,ES,SUDESTE,jul.-21,0
3200904,Barra De São Francisco,ES,SUDESTE,jul.-21,0
3201001,Boa Esperança,ES,SUDESTE,jul.-21,1
3201100,Bom Jesus Do Norte,ES,SUDESTE,jul.-21,0
3201159,Brejetuba,ES,SUDESTE,jul.-21,0
3201209,Cachoeiro De Itapemirim,ES,SUDESTE,jul.-21,2
3201308,Cariacica,ES,SUDESTE,jul.-21,6
3201407,Castelo,ES,SUDESTE,jul.-21,1
3201506,Colatina,ES,SUDESTE,jul.-21,0
3201605,Conceição Da Barra,ES,SUDESTE,jul.-21,2
3201704,Conceição Do Castelo,ES,SUDESTE,jul.-21,0
3201803,Divino De São Lourenço,ES,SUDESTE,jul.-21,0
3201902,Domingos Martins,ES,SUDESTE,jul.-21,0
3202009,Dores Do Rio Preto,ES,SUDESTE,jul.-21,0
3202108,Ecoporanga,ES,SUDESTE,jul.-21,0
3202207,Fundão,ES,SUDESTE,jul.-21,0
3202256,Governador Lindenberg,ES,SUDESTE,jul.-21,0
3202306,Guaçuí,ES,SUDESTE,jul.-21,1
3202405,Guarapari,ES,SUDESTE,jul.-21,2
3202454,Ibatiba,ES,SUDESTE,jul.-21,1
3202504,Ibiraçu,ES,SUDESTE,jul.-21,0
3202553,Ibitirama,ES,SUDESTE,jul.-21,0
3202603,Iconha,ES,SUDESTE,jul.-21,0
3202652,Irupi,ES,SUDESTE,jul.-21,0
3202702,Itaguaçu,ES,SUDESTE,jul.-21,2
3202801,Itapemirim,ES,SUDESTE,jul.-21,2
3202900,Itarana,ES,SUDESTE,jul.-21,0
3203007,Iúna,ES,SUDESTE,jul.-21,0
3203056,Jaguaré,ES,SUDESTE,jul.-21,0
3203106,Jerônimo Monteiro,ES,SUDESTE,jul.-21,0
3203130,João Neiva,ES,SUDESTE,jul.-21,0
3203163,Laranja Da Terra,ES,SUDESTE,jul.-21,0
3203205,Linhares,ES,SUDESTE,jul.-21,3
3203304,Mantenópolis,ES,SUDESTE,jul.-21,0
3203320,Marataízes,ES,SUDESTE,jul.-21,0
3203346,Marechal Floriano,ES,SUDESTE,jul.-21,0
3203353,Marilândia,ES,SUDESTE,jul.-21,0
3203403,Mimoso Do Sul,ES,SUDESTE,jul.-21,0
3203502,Montanha,ES,SUDESTE,jul.-21,0
3203601,Mucurici,ES,SUDESTE,jul.-21,0
3203700,Muniz Freire,ES,SUDESTE,jul.-21,0
3203809,Muqui,ES,SUDESTE,jul.-21,3
3203908,Nova Venécia,ES,SUDESTE,jul.-21,3
3204005,Pancas,ES,SUDESTE,jul.-21,1
3204054,Pedro Canário,ES,SUDESTE,jul.-21,0
3204104,Pinheiros,ES,SUDESTE,jul.-21,2
3204203,Piúma,ES,SUDESTE,jul.-21,2
3204252,Ponto Belo,ES,SUDESTE,jul.-21,0
3204302,Presidente Kennedy,ES,SUDESTE,jul.-21,0
3204351,Rio Bananal,ES,SUDESTE,jul.-21,0
3204401,Rio Novo Do Sul,ES,SUDESTE,jul.-21,1
3204500,Santa Leopoldina,ES,SUDESTE,jul.-21,0
3204559,Santa Maria De Jetibá,ES,SUDESTE,jul.-21,0
3204609,Santa Teresa,ES,SUDESTE,jul.-21,1
3204658,São Domingos Do Norte,ES,SUDESTE,jul.-21,1
3204708,São Gabriel Da Palha,ES,SUDESTE,jul.-21,1
